X3,Y3,Z3
-1653.121094,1040.92627,-748.7684937
-1650.488037,1042.958984,-748.9302979
-1647.897339,1044.838013,-749.0896606
-1645.350586,1046.559082,-749.2454224
-1642.848877,1048.115845,-749.3968506
-1640.392578,1049.503296,-749.5427246
-1637.982178,1050.720337,-749.6814575
-1635.619141,1051.770874,-749.8094482
-1633.306152,1052.664307,-749.9215088
-1631.046875,1053.416138,-750.0131226
-1628.843994,1054.045288,-750.0840454
-1626.699097,1054.572876,-750.140625
-1624.613892,1055.018433,-750.1955566
-1622.588745,1055.396606,-750.2653198
-1620.622681,1055.718384,-750.3660278
-1618.712402,1055.990479,-750.5093994
-1616.853638,1056.217773,-750.7001343
-1615.043091,1056.404053,-750.9344482
-1613.280029,1056.553223,-751.2005005
-1611.566528,1056.669434,-751.4810181
-1609.906494,1056.756714,-751.7561035
-1608.303711,1056.818359,-752.0061646
-1606.76123,1056.858154,-752.215271
-1605.280273,1056.881226,-752.3746948
-1603.861938,1056.894897,-752.482666
-1602.507446,1056.908203,-752.5441284
-1601.217896,1056.930664,-752.5680542
-1599.994019,1056.971558,-752.5657349
-1598.835693,1057.038086,-752.5487671
-1597.741821,1057.134399,-752.5279541
-1596.709839,1057.26062,-752.5123901
-1595.737061,1057.412109,-752.5094604
-1594.820068,1057.581055,-752.5233765
-1593.956543,1057.757202,-752.5549927
-1593.143677,1057.929932,-752.6011963
-1592.380005,1058.0896,-752.6563721
-1591.665161,1058.229126,-752.7131958
-1591.000122,1058.344849,-752.7636108
-1590.386353,1058.436401,-752.8009033
-1589.825684,1058.505981,-752.8209839
-1589.320068,1058.557617,-752.822937
-1588.871582,1058.595337,-752.8079224
-1588.481812,1058.622681,-752.7789917
-1588.150879,1058.641479,-752.7410278
-1587.878296,1058.653076,-752.7010498
-1587.662231,1058.657593,-752.666626
-1587.501587,1058.655151,-752.6445923
-1587.396118,1058.646118,-752.640564
-1587.346191,1058.630493,-752.6578369
-1587.353149,1058.608032,-752.6968994
-1587.417725,1058.576904,-752.7550049
-1587.541626,1058.535034,-752.8268433
-1587.726318,1058.479858,-752.9057617
-1587.973877,1058.409424,-752.9854126
-1588.286011,1058.323242,-753.0605469
-1588.663086,1058.2229,-753.1273804
-1589.104736,1058.111938,-753.1838379
-1589.608765,1057.994019,-753.229126
-1590.173096,1057.870728,-753.2626953
-1590.796387,1057.741333,-753.28479
-1591.478516,1057.602295,-753.2962036
-1592.220459,1057.448364,-753.2997437
-1593.023804,1057.273071,-753.2994995
-1593.890625,1057.071045,-753.3010254
-1594.822144,1056.837769,-753.3101196
-1595.818848,1056.571167,-753.3321533
-1596.881104,1056.270874,-753.371521
-1598.008057,1055.938232,-753.4307251
-1599.198364,1055.575073,-753.5093994
-1600.449585,1055.184448,-753.6036377
-1601.759644,1054.768799,-753.7068481
-1603.12793,1054.330322,-753.8110352
-1604.556519,1053.869263,-753.9084473
-1606.049805,1053.384399,-753.9929199
-1607.612305,1052.87146,-754.0616455
-1609.247925,1052.325562,-754.1149292
-1610.960083,1051.741821,-754.156189
-1612.751099,1051.116211,-754.19104
-1614.621948,1050.444458,-754.2269287
-1616.571777,1049.719971,-754.2722168
-1618.598022,1048.932983,-754.3339844
-1620.696533,1048.069702,-754.4172974
-1622.862671,1047.112671,-754.5234985
-1625.089722,1046.042725,-754.6506958
-1627.370239,1044.841431,-754.7949829
-1629.696167,1043.493652,-754.9517212
-1632.058594,1041.990356,-755.1169434
-1634.449707,1040.32959,-755.2866821
-1636.864746,1038.51709,-755.4557495
-1639.300903,1036.563477,-755.6174927
-1641.756958,1034.482788,-755.7640991
-1644.232666,1032.290649,-755.8885498
-1646.728638,1030.003052,-755.9856567
-1649.245361,1027.63623,-756.0531616
-1651.782959,1025.208252,-756.0911255
-1654.340454,1022.739502,-756.100708
-1656.914917,1020.252319,-756.0828857
-1659.5,1017.769287,-756.0390625
-1662.090088,1015.31012,-755.9700928
-1664.682129,1012.888611,-755.8768311
-1667.27832,1010.51001,-755.7600708
-1669.885254,1008.167786,-755.6226807
-1672.511353,1005.843933,-755.4699707
-1675.166626,1003.50946,-755.3103027
-1677.859741,1001.129089,-755.1552124
-1680.59668,998.6671753,-755.0182495
-1683.379883,996.0928955,-754.9138794
-1686.209106,993.3843994,-754.8543701
-1689.084229,990.5291748,-754.8442993
-1692.007935,987.5224609,-754.8786621
-1694.981567,984.3635254,-754.9462891
-1698.000244,981.0532837,-755.0357056
-1701.052734,977.5912476,-755.1381226
-1704.128662,973.9744263,-755.2457886
-1707.221558,970.1976929,-755.3518066
-1710.327026,966.2554321,-755.4497681
-1713.44165,962.1439209,-755.5344849
-1716.560669,957.862915,-755.6003418
-1719.680176,953.4176636,-755.6411743
-1722.797852,948.8184204,-755.6489258
-1725.912231,944.0786743,-755.6148071
-1729.023193,939.2124023,-755.5318604
-1732.130615,934.2321777,-755.3989258
-1735.233643,929.1485596,-755.2227783
-1738.328247,923.9702759,-755.0186768
-1741.407715,918.7056274,-754.8074341
-1744.46167,913.3638916,-754.6096802
-1747.478638,907.9561157,-754.4398804
-1750.44873,902.4951782,-754.3017578
-1753.366333,896.9949951,-754.1882935
-1756.230347,891.4701538,-754.0845947
-1759.042114,885.9342041,-753.9738159
-1761.803711,880.3967896,-753.8418579
-1764.518799,874.8629761,-753.680603
-1767.19165,869.3335571,-753.4885254
-1769.82605,863.8081055,-753.2692871
-1772.424927,858.2874756,-753.0300903
-1774.988892,852.776001,-752.7796021
-1777.517456,847.2816162,-752.5267334
-1780.01001,841.81427,-752.2806396
-1782.466797,836.3844604,-752.0507202
-1784.888672,831.0023193,-751.847229
-1787.277222,825.6759033,-751.6798096
-1789.633423,820.411499,-751.5565796
-1791.955933,815.2131348,-751.4837036
-1794.241333,810.0842896,-751.463501
-1796.484985,805.0279541,-751.4928589
-1798.682739,800.0482178,-751.5614014
-1800.833008,795.1506958,-751.6520996
-1802.936035,790.342041,-751.7445068
-1804.992432,785.6276855,-751.8207397
-1807.001953,781.0109863,-751.8682861
-1808.968262,776.494812,-751.8791504
-1810.900391,772.0826416,-751.8479614
-1812.80957,767.777832,-751.7749023
-1814.705688,763.5828247,-751.6661987
-1816.60022,759.5012207,-751.5286865
-1818.506104,755.5387573,-751.3676758
-1820.428955,751.7012939,-751.1917114
-1822.366089,747.992981,-751.0123901
-1824.312988,744.4147339,-750.8389893
-1826.26709,740.9625244,-750.6779175
-1828.225464,737.6274414,-750.5371704
-1830.188354,734.3978882,-750.4252319
-1832.160278,731.2631836,-750.3505249
-1834.149048,728.213501,-750.3203125
-1836.166138,725.2433472,-750.3373413
-1838.226685,722.3532104,-750.3961792
-1840.342285,719.5458984,-750.4894409
-1842.513672,716.8195801,-750.6154785
-1844.732056,714.1651611,-750.7791138
-1846.987305,711.5717163,-750.9836426
-1849.27356,709.0322876,-751.2253418
-1851.589722,706.545166,-751.4942017
-1853.934692,704.1124268,-751.7781982
-1856.306763,701.7373047,-752.0669556
-1858.703003,699.421936,-752.3526611
-1861.120361,697.1674194,-752.6283569
-1863.557373,694.975647,-752.8862305
-1866.013184,692.8479614,-753.1217041
-1868.488159,690.7843018,-753.3338013
-1870.985474,688.78479,-753.5223389
-1873.510986,686.8498535,-753.6885986
-1876.068604,684.9771118,-753.8388672
-1878.658203,683.1606445,-753.9841919
-1881.277588,681.3945923,-754.133728
-1883.924927,679.6768799,-754.2915649
-1886.59729,678.0076904,-754.4584961
-1889.290039,676.3880615,-754.6347656
-1891.997559,674.8204346,-754.8190308
-1894.715576,673.3098145,-755.0070801
-1897.441162,671.8618774,-755.1911621
-1900.172729,670.4805298,-755.3632202
-1902.910278,669.1669312,-755.5170288
-1905.654785,667.9204102,-755.6500244
-1908.407593,666.7381592,-755.7640381
-1911.170044,665.6156006,-755.8637695
-1913.943115,664.5465698,-755.9558716
-1916.727783,663.5250854,-756.046936
-1919.526855,662.5463257,-756.1414795
-1922.344727,661.6077881,-756.2420654
-1925.187134,660.7111816,-756.3502197
-1928.059326,659.8639526,-756.4674683
-1930.965088,659.0785522,-756.5955811
-1933.905396,658.3716431,-756.7366943
-1936.878418,657.7626343,-756.8937988
-1939.880249,657.272522,-757.0696411
-1942.905884,656.9232788,-757.2654419
-1945.95105,656.7359619,-757.479187
-1949.011719,656.7290039,-757.7050781
-1952.084961,656.9143066,-757.9342651
-1955.16687,657.2938843,-758.1566162
-1958.253296,657.8572998,-758.362793
-1961.340088,658.5814819,-758.5465698
-1964.422241,659.4330444,-758.7059326
-1967.494263,660.3738403,-758.8425293
-1970.549194,661.3652344,-758.960022
-1973.578125,662.37146,-759.0628052
-1976.569946,663.3601074,-759.1549072
-1979.512939,664.3022461,-759.2394409
-1982.396729,665.1740723,-759.3182983
-1985.213135,665.9586792,-759.392334
-1987.95752,666.6480103,-759.4622192
-1990.62854,667.2431641,-759.5283813
-1993.227051,667.751709,-759.5923462
-1995.755737,668.1843262,-759.6577148
-1998.218262,668.5526123,-759.730835
-2000.619751,668.8684692,-759.8190308
-2002.967773,669.1444702,-759.9287109
-2005.271362,669.3943481,-760.0627441
-2007.540649,669.6318359,-760.2192383
-2009.784424,669.8690796,-760.3927002
-2012.007813,670.114563,-760.5761108
-2014.212036,670.3709717,-760.763855
-2016.39209,670.6345215,-760.9543457
-2018.538086,670.8956909,-761.1512451
-2020.63623,671.1412964,-761.3619385
-2022.671387,671.3587036,-761.5952148
-2024.630981,671.5394897,-761.8582764
-2026.506592,671.6820068,-762.15448
-2028.296143,671.791626,-762.482605
-2030.001831,671.8796997,-762.8372192
-2031.629028,671.9597778,-763.2092896
-2033.185669,672.0447388,-763.5875854
-2034.678833,672.1428223,-763.9598999
-2036.114868,672.2564697,-764.3156128
-2037.498657,672.3821411,-764.6474609
-2038.833252,672.5124512,-764.9545898
-2040.120728,672.6384888,-765.2432251
-2041.360718,672.7520752,-765.5252686
-2042.551636,672.8463745,-765.814209
-2043.690308,672.9171753,-766.1213989
-2044.775146,672.963562,-766.4533691
-2045.806519,672.987854,-766.8116455
-2046.786255,672.9946289,-767.1929932
-2047.717041,672.9892578,-767.5910034
-2048.602295,672.9772949,-767.9973755
-2049.444824,672.9633179,-768.4022217
-2050.248047,672.9500122,-768.7953491
-2051.016357,672.9382935,-769.1656494
-2051.75415,672.9291382,-769.5046997
-2052.465576,672.9257202,-769.8088379
-2053.154785,672.9326172,-770.078186
-2053.824707,672.9533691,-770.3138428
-2054.478271,672.989502,-770.5164795
-2055.116943,673.0401611,-770.687439
-2055.742676,673.1017456,-770.8286133
-2056.356689,673.1687622,-770.9433594
-2056.960938,673.234375,-771.0366211
-2057.555908,673.2922974,-771.1156616
-2058.140625,673.3375854,-771.1894531
-2058.714111,673.3682861,-771.2669067
-2059.274414,673.385498,-771.3551636
-2059.820068,673.3938599,-771.4589844
-2060.35083,673.3998413,-771.5803223
-2060.865967,673.4104004,-771.7171021
-2061.364746,673.4315186,-771.8632813
-2061.844727,673.4665527,-772.0097656
-2062.302002,673.5158691,-772.1459961
-2062.732178,673.5774536,-772.2633667
-2063.130615,673.6473999,-772.3563843
-2063.493408,673.720459,-772.4232178
-2063.817627,673.7905884,-772.4657593
-2064.102051,673.8525391,-772.4881592
-2064.346436,673.90271,-772.4962769
-2064.552734,673.9396973,-772.4962769
-2064.724121,673.9637451,-772.4951782
-2064.864746,673.9770508,-772.4991455
-2064.979004,673.9827881,-772.5120239
-2065.070068,673.9844971,-772.5343018
-2065.140381,673.9849854,-772.5626221
-2065.190186,673.9855957,-772.5916748
-2065.219727,673.9866333,-772.6156616
-2065.228027,673.9882202,-772.6303711
-2065.214844,673.9899902,-772.633728
-2065.178711,673.991333,-772.6255493
-2065.119385,673.9916992,-772.6063843
-2065.036133,673.9904785,-772.5780029
-2064.928711,673.9876099,-772.5427856
-2064.797852,673.9840088,-772.5036621
-2064.645752,673.9815674,-772.4628906
-2064.475586,673.9823608,-772.4216309
-2064.29126,673.9882202,-772.3792725
-2064.095703,673.9994507,-772.3336792
-2063.892334,674.0127563,-772.2825928
-2063.682129,674.0218506,-772.2237549
-2063.465332,674.0219116,-772.1581421
-2063.239502,674.0127563,-772.0903931
-2063.003174,673.9968262,-772.0255737
-2062.754639,673.9761353,-771.9665527
-2062.49292,673.9515381,-771.9138184
-2062.219727,673.9237671,-771.8658447
-2061.937012,673.8936768,-771.8209839
-2061.646729,673.8626099,-771.7785645
-2061.350586,673.8321533,-771.7390137
-2061.047852,673.8032837,-771.7034912
-2060.738037,673.7766724,-771.6725464
-2060.418457,673.7531128,-771.6467896
-2060.087402,673.7337036,-771.6260376
-2059.742432,673.7192993,-771.6090088
-2059.382568,673.7099609,-771.5928955
-2059.005615,673.7045288,-771.5731201
-2058.609619,673.7008667,-771.5456543
-2058.191895,673.6968384,-771.5079346
-2057.751465,673.6904297,-771.4605103
-2057.288086,673.6800537,-771.4067993
-2056.800293,673.6646729,-771.3519897
-2056.286865,673.6439819,-771.3014526
-2055.74585,673.6182251,-771.2595825
-2055.174561,673.5872192,-771.2294922
-2054.570801,673.5505371,-771.2127686
-2053.932861,673.5079956,-771.2098389
-2053.258301,673.460144,-771.2202759
-2052.54541,673.4076538,-771.2425537
-2051.791992,673.350769,-771.2740479
-2050.995605,673.2894287,-771.3106079
-2050.153564,673.2227783,-771.3469849
-2049.265625,673.1494141,-771.3780518
-2048.330811,673.067627,-771.3991699
-2047.350098,672.9765015,-771.4071655
-2046.323242,672.8759766,-771.4014282
-2045.250854,672.7663574,-771.3840332
-2044.132813,672.6483154,-771.3590088
-2042.967407,672.5218506,-771.3311157
-2041.751343,672.3859253,-771.3043823
-2040.47937,672.2384644,-771.2808228
-2039.147095,672.0772705,-771.2599487
-2037.750122,671.9006958,-771.2385864
-2036.285278,671.7079468,-771.2134399
-2034.75061,671.4983521,-771.1816406
-2033.145386,671.2711792,-771.1422729
-2031.470703,671.0255127,-771.0952759
-2029.728516,670.7599487,-771.0409546
-2027.923462,670.4711304,-770.9780884
-2026.059082,670.1546631,-770.9043579
-2024.138794,669.8053589,-770.817627
-2022.161621,669.4190063,-770.7178955
-2020.123901,668.9928589,-770.6071777
-2018.022217,668.5270386,-770.4875488
-2015.855957,668.024292,-770.3598633
-2013.626709,667.4880981,-770.2233887
-2011.337402,666.9217529,-770.0770264
-2008.991577,666.3266602,-769.9191895
-2006.59314,665.7025146,-769.7484741
-2004.143188,665.0482178,-769.5632324
-2001.640747,664.3625488,-769.3613281
-1999.081299,663.6445313,-769.1389771
-1996.459351,662.8932495,-768.8908081
-1993.768799,662.1098022,-768.6104126
-1991.005249,661.2976685,-768.2915039
-1988.16748,660.4639893,-767.9276733
-1985.256836,659.619751,-767.5127563
-1982.276978,658.7780762,-767.0408325
-1979.232056,657.9537354,-766.5064087
-1976.126953,657.1627808,-765.9055786
-1972.966431,656.4222412,-765.2368164
-1969.754272,655.74823,-764.5009155
-1966.492065,655.1539307,-763.699585
-1963.180054,654.6490479,-762.8343506
-1959.817749,654.2406616,-761.9071655
-1956.405273,653.9344482,-760.920166
-1952.943726,653.7369385,-759.8757935
-1949.435303,653.6559448,-758.776062
-1945.881226,653.6986084,-757.6240234
-1942.28125,653.8673706,-756.4251099
-1938.633057,654.1567993,-755.1889038
-1934.935181,654.5522461,-753.9295044
-1931.189331,655.0339355,-752.6660767
-1927.40271,655.5823975,-751.4224243
-1923.586792,656.1847534,-750.2258911
-1919.755493,656.8370361,-749.104248
-1915.92395,657.5447388,-748.0822754
-1912.105591,658.3222656,-747.1794434
-1908.310913,659.190918,-746.4082642
-1904.546143,660.1775513,-745.7739258
-1900.813965,661.3121338,-745.2741089
-1897.114136,662.6246338,-744.8985596
-1893.443359,664.1412354,-744.6334229
-1889.795288,665.8817749,-744.4642944
-1886.166016,667.8601685,-744.3745728
-1882.557495,670.0855713,-744.3425903
-1878.974487,672.5600586,-744.3441162
-1875.418945,675.2764282,-744.3585205
-1871.890503,678.2207031,-744.3686523
-1868.390991,681.3790283,-744.3569946
-1864.924072,684.7418213,-744.3069458
-1861.489136,688.303833,-744.2097168
-1858.080688,692.0632935,-744.0657959
-1854.697266,696.020874,-743.8780518
-1851.345581,700.1785889,-743.647583
-1848.033569,704.5376587,-743.3780518
-1844.760864,709.0956421,-743.0825195
-1841.516357,713.8448486,-742.7830811
-1838.288818,718.7730713,-742.5038452
-1835.072388,723.8638916,-742.2642212
-1831.87085,729.0952759,-742.0757446
-1828.696167,734.4370728,-741.9414673
-1825.563965,739.8464355,-741.8599243
-1822.492432,745.2606201,-741.8289795
-1819.512329,750.5878296,-741.8439331
-1816.677856,755.7000122,-741.8947754
-1814.067139,760.4319458,-741.9674072
-1811.773315,764.5946045,-742.0473633
-1808.789063,770.1621704,-742.3217163
-1805.758301,775.7740479,-742.6107178
-1802.864136,780.758667,-742.8118896
-1799.805786,786.0552979,-743.0010986
-1796.664551,791.5236206,-743.1707764
-1793.498291,797.0648804,-743.3117676
-1790.336304,802.6184692,-743.4190063
-1787.179688,808.1539307,-743.4937744
-1784.010376,813.6621704,-743.543335
-1780.803833,819.1471558,-743.5764771
-1777.545288,824.6182251,-743.5974121
-1774.234741,830.085083,-743.6028442
-1770.885864,835.5550537,-743.5829468
-1767.51709,841.0335083,-743.5267334
-1764.144897,846.5233765,-743.4285278
-1760.780273,852.0237427,-743.2900391
-1757.424561,857.5280762,-743.1220093
-1754.072998,863.0240479,-742.9408569
-1750.724365,868.4985962,-742.7593994
-1747.379395,873.946167,-742.5841064
-1744.030151,879.3746338,-742.4192505
-1740.665771,884.7996826,-742.267395
-1737.28125,890.2347412,-742.1298828
-1733.878296,895.6867065,-742.0079956
-1730.46167,901.1569214,-741.9026489
-1727.036743,906.644165,-741.8134155
-1723.608276,912.1463623,-741.7374268
-1720.179688,917.6608887,-741.6721191
-1716.752808,923.1841431,-741.6161499
-1713.328735,928.7107544,-741.5704346
-1709.908691,934.2337646,-741.5362549
-1706.493286,939.7453003,-741.5140381
-1703.082275,945.2372437,-741.5037842
-1699.67395,950.7009277,-741.5054932
-1696.267334,956.1269531,-741.519043
-1692.861572,961.5036621,-741.5441284
-1689.457275,966.8169556,-741.5797729
-1686.055786,972.0507813,-741.6257324
-1682.660645,977.1880493,-741.6832275
-1679.278809,982.2116699,-741.7539063
-1675.925049,987.1051025,-741.8372192
-1672.619873,991.8536377,-741.9290771
-1669.376953,996.4483032,-742.0270996
-1666.192261,1000.887451,-742.1348877
-1663.052124,1005.173889,-742.2579956
-1659.947144,1009.310425,-742.3984985
-1656.87439,1013.298828,-742.5552979
-1653.834229,1017.138916,-742.7255859
-1650.829468,1020.827454,-742.9078979
-1647.862305,1024.359375,-743.1035156
-1644.932495,1027.727173,-743.3165894
-1642.038574,1030.921753,-743.5531616
-1639.178467,1033.932373,-743.8202515
-1636.351563,1036.748657,-744.1228638
-1633.560791,1039.360962,-744.4611206
-1630.815674,1041.763184,-744.828186
-1628.129395,1043.951782,-745.2122192
-1625.513916,1045.928345,-745.6001587
-1622.975342,1047.69812,-745.9810181
-1620.514771,1049.271606,-746.3461914
-1618.130127,1050.663574,-746.6900024
-1615.817993,1051.891357,-747.0094604
-1613.575073,1052.975342,-747.3040771
-1611.398193,1053.937134,-747.5751953
-1609.28418,1054.79895,-747.824707
-1607.230591,1055.581055,-748.0545044
-1605.235596,1056.300537,-748.2652588
-1603.299194,1056.968872,-748.4555664
-1601.423218,1057.591064,-748.6230469
-1599.610596,1058.165161,-748.7644043
-1597.86438,1058.68457,-748.8763428
-1596.185791,1059.139771,-748.9564209
-1594.57312,1059.523193,-749.0041504
-1593.022583,1059.831543,-749.0214844
-1591.53125,1060.067261,-749.0127563
-1590.096191,1060.238037,-748.9835815
-1588.715698,1060.355591,-748.93927
-1587.388062,1060.432983,-748.8832397
-1586.112061,1060.483398,-748.8164673
-1584.887329,1060.519775,-748.7393799
-1583.714233,1060.552979,-748.65271
-1582.592896,1060.592041,-748.5578613
-1581.521973,1060.643433,-748.4559937
-1580.499634,1060.710938,-748.3474731
-1579.523804,1060.796509,-748.2324219
-1578.592773,1060.89917,-748.1104126
-1577.705688,1061.015625,-747.9811401
-1576.862549,1061.140381,-747.8441162
-1576.064819,1061.265503,-747.6984253
-1575.314941,1061.383057,-747.5431519
-1574.615112,1061.485107,-747.3778076
-1573.967529,1061.566406,-747.2025146
-1573.372925,1061.624512,-747.0187378
-1572.831421,1061.660278,-746.8283081
-1572.342407,1061.677124,-746.6339111
-1571.905029,1061.680542,-746.4384766
-1571.518921,1061.67627,-746.2442017
-1571.18396,1061.670044,-746.0527954
-1570.900269,1061.666626,-745.8660889
-1570.668213,1061.668457,-745.6864014
-1570.488525,1061.675903,-745.5162354
-1570.36084,1061.687378,-745.3582153
-1570.284912,1061.700928,-745.2141113
-1570.259521,1061.714478,-745.0855103
-1570.283081,1061.726563,-744.9727783
-1570.354492,1061.736694,-744.874939
-1570.473267,1061.744507,-744.7897339
-1570.639282,1061.750732,-744.7142334
-1570.852539,1061.755615,-744.6450806
-1571.112793,1061.759521,-744.5783081
-1571.419312,1061.762573,-744.5097656
-1571.771606,1061.76355,-744.4356079
-1572.169678,1061.762207,-744.3540039
-1572.613281,1061.75708,-744.2653809
-1573.102417,1061.747437,-744.1730347
-1573.636597,1061.732422,-744.0823364
-1574.216064,1061.712036,-744
-1574.84021,1061.686157,-743.932373
-1575.509644,1061.653809,-743.8847046
-1576.224854,1061.613037,-743.8596802
-1576.987915,1061.560059,-743.8569946
-1577.801147,1061.489868,-743.8739014
-1578.666382,1061.396484,-743.9067993
-1579.585449,1061.275024,-743.9526978
-1580.560303,1061.122803,-744.0098267
-1581.592773,1060.938965,-744.0774536
-1582.685547,1060.724976,-744.156189
-1583.840454,1060.484253,-744.2474365
-1585.059204,1060.221558,-744.3533325
-1586.34314,1059.941528,-744.4749146
-1587.693604,1059.648193,-744.6123657
-1589.112549,1059.344849,-744.7643433
-1590.600952,1059.032349,-744.9287109
-1592.15979,1058.708984,-745.1028442
-1593.789185,1058.370605,-745.2852783
-1595.489136,1058.012207,-745.4763184
-1597.259521,1057.627441,-745.6781616
-1599.100098,1057.210205,-745.8938599
-1601.009521,1056.753906,-746.1255493
-1602.986328,1056.253174,-746.3738403
-1605.028564,1055.703247,-746.6373901
-1607.134644,1055.101318,-746.9130249
-1609.304443,1054.446167,-747.1965332
-1611.539307,1053.737061,-747.4833374
-1613.840332,1052.974609,-747.770752
-1616.208374,1052.158569,-748.0585327
-1618.641968,1051.28833,-748.3487549
-1621.138428,1050.361572,-748.6446533
-1623.692139,1049.375,-748.9500122
-1626.296875,1048.32312,-749.2678223
-1628.946167,1047.198486,-749.5999146
-1631.633667,1045.992798,-749.9456177
-1634.354614,1044.697632,-750.3010864
-1637.105469,1043.306274,-750.65979
-1639.88501,1041.816162,-751.0135498
-1642.693359,1040.229248,-751.354126
-1645.531982,1038.552612,-751.6741943
-1648.401733,1036.797607,-751.968689
-1651.303345,1034.978394,-752.2356567
-1654.236938,1033.107666,-752.4755249
-1657.202148,1031.193726,-752.6897583
-1660.195313,1029.237549,-752.8809814
-1663.210571,1027.233643,-753.0526733
-1666.245483,1025.172974,-753.2094116
-1669.303345,1023.04718,-753.3567505
-1672.390503,1020.850464,-753.5020142
-1675.511597,1018.580383,-753.6542358
-1678.66748,1016.238281,-753.8237305
-1681.853516,1013.829163,-754.020813
-1685.061523,1011.36084,-754.2533569
-1688.280518,1008.842529,-754.5232544
-1691.50061,1006.283142,-754.8254395
-1694.714233,1003.688293,-755.1489258
-1697.918213,1001.059937,-755.4781494
-1701.11438,998.3950806,-755.7955322
-1704.308594,995.6862793,-756.0834961
-1707.508179,992.9223633,-756.3289185
-1710.718506,990.0891724,-756.5256958
-1713.94104,987.1712036,-756.6766357
-1717.171387,984.1535645,-756.7923584
-1720.4021,981.0250854,-756.8882446
-1723.624756,977.7796021,-756.9800415
-1726.831543,974.4163208,-757.0803833
-1730.018799,970.9393921,-757.1969604
-1733.186523,967.3555908,-757.3305054
-1736.341553,963.6713257,-757.4732666
-1739.495972,959.8909912,-757.6115723
-1742.657227,956.0159302,-757.7340088
-1745.819458,952.0463257,-757.8375854
-1748.968262,947.9810181,-757.9256592
-1752.089478,943.8184204,-758.0030518
-1755.170044,939.5567627,-758.0726318
-1758.198975,935.1939697,-758.133606
-1761.168213,930.7284546,-758.1810913
-1764.074707,926.1589966,-758.2067871
-1766.922729,921.4844971,-758.1982422
-1769.723877,916.7035522,-758.1400146
-1772.495483,911.8152466,-758.0182495
-1775.251099,906.8205566,-757.8279419
-1777.992798,901.7238159,-757.578064
-1780.71582,896.5327148,-757.288208
-1783.415161,891.2579956,-756.9820557
-1786.086914,885.913269,-756.6821899
-1788.729126,880.5139771,-756.406189
-1791.341797,875.0758057,-756.1650391
-1793.93042,869.6130981,-755.9619751
-1796.505493,864.1363525,-755.7941895
-1799.075317,858.6515503,-755.6585083
-1801.641235,853.1588135,-755.5562744
-1804.203369,847.6532593,-755.4887695
-1806.766479,842.1269531,-755.4536133
-1809.332153,836.5720215,-755.4469604
-1811.893066,830.9841309,-755.46698
-1814.436401,825.3649902,-755.5119019
-1816.951294,819.7231445,-755.5767822
-1819.430542,814.0725098,-755.6522827
-1821.869507,808.4287109,-755.7260742
-1824.2677,802.8068848,-755.7831421
-1826.627563,797.2200317,-755.8081665
-1828.951538,791.6781616,-755.7894287
-1831.236206,786.1885986,-755.7238159
-1833.476685,780.7571411,-755.614624
-1835.671509,775.3883667,-755.4667358
-1837.824951,770.0859985,-755.2841797
-1839.947266,764.852417,-755.0703125
-1842.053833,759.6895142,-754.8295898
-1844.160645,754.5977173,-754.5706177
-1846.277588,749.5749512,-754.3078003
-1848.407837,744.6174316,-754.0579834
-1850.55127,739.723999,-753.8335571
-1852.708008,734.8979492,-753.6376343
-1854.878418,730.1477661,-753.4649658
-1857.061279,725.4888306,-753.3049316
-1859.250732,720.9463501,-753.1443481
-1861.432373,716.5583496,-752.9709473
-1863.578491,712.3775024,-752.7786865
-1865.645386,708.4711304,-752.5706177
-1867.575195,704.9219971,-752.3586426
-1869.301025,701.8235474,-752.1607666
-1871.361572,698.5435181,-752.0120239
-1873.436279,695.446167,-751.8898926
-1875.583618,692.4683838,-751.7947388
-1877.792236,689.62323,-751.7227783
-1880.051392,686.9239502,-751.6705933
-1882.349976,684.383728,-751.6347046
-1884.67688,682.015686,-751.6115723
-1887.021118,679.8330078,-751.5976563
-1889.371826,677.848877,-751.5894165
-1891.760498,676.0114746,-751.5853882
-1893.989746,674.6265869,-751.5704346
-1896.371338,673.182312,-751.5672607
-1898.836792,671.7459717,-751.5776367
-1901.340454,670.3626099,-751.5999756
-1903.858154,669.0552368,-751.6300659
-1906.381348,667.8283081,-751.6624146
-1908.911377,666.6740112,-751.6916504
-1911.453369,665.5774536,-751.7138672
-1914.014771,664.520813,-751.7284546
-1916.602661,663.4868164,-751.7393799
-1919.224731,662.4605713,-751.7545776
-1921.88916,661.4320068,-751.7838745
-1924.603149,660.3973389,-751.8371582
-1927.371826,659.3603516,-751.9249878
-1930.197021,658.3320923,-752.057312
-1933.077759,657.3291626,-752.2427368
-1936.009766,656.3720703,-752.4876099
-1938.987061,655.4844971,-752.7966919
-1942.001221,654.6939087,-753.171875
-1945.041748,654.0319824,-753.611084
-1948.095459,653.5331421,-754.1063232
-1951.147949,653.2321167,-754.6431274
-1954.185791,653.1598511,-755.201355
-1957.197632,653.3393555,-755.7570801
-1960.176392,653.7821045,-756.284668
-1963.119873,654.484375,-756.7596436
-1966.030518,655.425293,-757.1618652
-1968.912476,656.5661621,-757.4785767
-1971.770386,657.8526611,-757.7058716
-1974.606934,659.2190552,-757.848938
-1977.421143,660.593811,-757.9190674
-1980.208618,661.9068604,-757.9303589
-1982.960938,663.0952759,-757.8971558
